Price,GLD,SLV,COPX
Ticker,GLD,SLV,COPX
Date,,,
2010-07-27,113.51000213623047,17.299999237060547,27.985748291015625
2010-07-28,113.77999877929688,17.15999984741211,27.8984317779541
2010-07-29,114.29000091552734,17.239999771118164,27.942092895507812
2010-07-30,115.48999786376953,17.579999923706055,28.20404624938965
2010-08-02,115.54000091552734,17.959999084472656,29.0335693359375
2010-08-03,115.98999786376953,18.020000457763672,29.0335693359375
2010-08-04,116.72000122070312,17.93000030517578,29.44835090637207
2010-08-05,116.9800033569336,17.959999084472656,29.142724990844727
2010-08-06,117.83999633789062,18.06999969482422,29.186382293701172
2010-08-09,117.4000015258789,17.959999084472656,29.295534133911133
2010-08-10,117.7300033569336,17.969999313354492,28.706127166748047
2010-08-11,117.33999633789062,17.530000686645508,27.068899154663086
2010-08-12,118.7699966430664,17.690000534057617,26.937925338745117
2010-08-13,118.73999786376953,17.739999771118164,26.959745407104492
2010-08-16,119.7300033569336,18.0,27.15621566772461
2010-08-17,119.75,18.1200008392334,28.33502197265625
2010-08-18,120.22000122070312,18.020000457763672,28.20404624938965
2010-08-19,120.38999938964844,17.920000076293945,27.505495071411133
2010-08-20,119.97000122070312,17.59000015258789,27.1125545501709
2010-08-23,119.77999877929688,17.610000610351562,27.15621566772461
2010-08-24,120.36000061035156,17.989999771118164,26.217538833618164
2010-08-25,121.36000061035156,18.540000915527344,26.261194229125977
2010-08-26,120.95999908447266,18.59000015258789,26.41400718688965
2010-08-27,121.01000213623047,18.700000762939453,27.352680206298828
2010-08-30,120.91000366210938,18.6299991607666,27.309024810791016
2010-08-31,122.08000183105469,18.93000030517578,27.068899154663086
2010-09-01,121.69000244140625,18.959999084472656,29.0335693359375
2010-09-02,122.29000091552734,19.280000686645508,29.09906768798828
2010-09-03,121.86000061035156,19.420000076293945,29.57932472229004
2010-09-07,122.69999694824219,19.360000610351562,29.208213806152344
2010-09-08,122.70999908447266,19.5,29.492000579833984
2010-09-09,121.55999755859375,19.31999969482422,29.71030044555664
2010-09-10,121.7300033569336,19.420000076293945,29.863115310668945
2010-09-13,121.62000274658203,19.540000915527344,31.041908264160156
2010-09-14,124.0199966430664,20.049999237060547,31.107397079467773
2010-09-15,123.94000244140625,20.170000076293945,31.107397079467773
2010-09-16,124.62999725341797,20.350000381469727,31.260211944580078
2010-09-17,124.54000091552734,20.290000915527344,31.478511810302734
2010-09-20,124.87000274658203,20.290000915527344,32.111576080322266
2010-09-21,126.01000213623047,20.59000015258789,31.893272399902344
2010-09-22,126.19999694824219,20.709999084472656,32.35169982910156
2010-09-23,126.30000305175781,20.65999984741211,32.15523147583008
2010-09-24,126.69000244140625,21.010000228881836,33.33403778076172
2010-09-27,126.72000122070312,20.989999771118164,33.399532318115234
2010-09-28,127.8499984741211,21.290000915527344,33.74879837036133
2010-09-29,127.94999694824219,21.399999618530273,33.85794448852539
2010-09-30,127.91000366210938,21.309999465942383,33.6396598815918
2010-10-01,128.91000366210938,21.649999618530273,34.51283645629883
2010-10-04,128.4600067138672,21.510000228881836,33.94527816772461
2010-10-05,130.99000549316406,22.34000015258789,35.10224914550781
2010-10-06,131.80999755859375,22.690000534057617,35.953609466552734
2010-10-07,130.3699951171875,22.020000457763672,35.1677360534668
2010-10-08,131.66000366210938,22.729999542236328,36.19373321533203
2010-10-11,132.2899932861328,22.780000686645508,36.3247184753418
2010-10-12,131.9600067138672,22.84000015258789,36.34654235839844
2010-10-13,134.07000732421875,23.489999771118164,37.65633010864258
2010-10-14,134.75,24.030000686645508,37.569000244140625
2010-10-15,133.67999267578125,23.75,37.416194915771484
2010-10-18,134.27999877929688,23.959999084472656,36.935951232910156
2010-10-19,130.11000061035156,22.84000015258789,35.12407302856445
2010-10-20,131.32000732421875,23.329999923706055,36.06276321411133
2010-10-21,129.47000122070312,22.59000015258789,36.2155647277832
2010-10-22,129.72999572753906,22.760000228881836,36.106414794921875
2010-10-25,130.85000610351562,23.100000381469727,37.17607879638672
2010-10-26,130.8800048828125,23.280000686645508,36.935951232910156
2010-10-27,129.52000427246094,23.06999969482422,35.66983413696289
2010-10-28,131.24000549316406,23.43000030517578,36.106414794921875
2010-10-29,132.6199951171875,24.170000076293945,36.455692291259766
2010-11-01,131.9199981689453,24.06999969482422,36.97960662841797
2010-11-02,132.49000549316406,24.309999465942383,37.63449478149414
2010-11-03,131.57000732421875,24.25,37.39437484741211
2010-11-04,136.02999877929688,25.6299991607666,39.42453384399414
2010-11-05,136.3800048828125,26.200000762939453,40.05760955810547
2010-11-08,137.77999877929688,27.149999618530273,39.99211502075195
2010-11-09,135.58999633789062,26.18000030517578,39.33722686767578
2010-11-10,137.24000549316406,26.719999313354492,39.533687591552734
2010-11-11,137.66000366210938,27.110000610351562,40.14492416381836
2010-11-12,133.69000244140625,25.520000457763672,38.70415115356445
2010-11-15,132.4199981689453,24.93000030517578,38.22389221191406
2010-11-16,130.97000122070312,24.93000030517578,36.52116775512695
2010-11-17,130.3800048828125,25.0,36.80496597290039
2010-11-18,132.08999633789062,26.350000381469727,38.37671661376953
2010-11-19,132.1999969482422,26.739999771118164,38.37671661376953
2010-11-22,133.47999572753906,27.170000076293945,38.22389221191406
2010-11-23,134.41000366210938,26.8700008392334,36.8486328125
2010-11-24,134.17999267578125,26.940000534057617,37.743648529052734
2010-11-26,133.11000061035156,26.1299991607666,37.045101165771484
2010-11-29,133.50999450683594,26.549999237060547,36.826805114746094
2010-11-30,135.4199981689453,27.440000534057617,36.49934387207031
2010-12-01,135.3800048828125,27.809999465942383,38.09292221069336
2010-12-02,135.1999969482422,27.93000030517578,39.20624542236328
2010-12-03,138.07000732421875,28.600000381469727,39.70832443237305
2010-12-06,139.11000061035156,29.510000228881836,40.297733306884766
2010-12-07,136.5,28.079999923706055,41.0836067199707
2010-12-08,134.7899932861328,27.700000762939453,40.4286994934082
2010-12-09,135.3699951171875,28.030000686645508,40.777992248535156
2010-12-10,135.41000366210938,27.979999542236328,41.498374938964844
2010-12-13,136.0500030517578,28.8700008392334,42.26241683959961
2010-12-14,136.17999267578125,28.809999465942383,42.32789611816406
2010-12-15,134.6999969482422,28.079999923706055,41.38922119140625
2010-12-16,133.80999755859375,28.280000686645508,40.99628448486328
2010-12-17,134.1999969482422,28.510000228881836,41.25824737548828
2010-12-20,135.11000061035156,28.709999084472656,41.323734283447266
2010-12-21,135.32000732421875,28.639999389648438,41.89130783081055
2010-12-22,135.0500030517578,28.56999969482422,42.06594467163086
2010-12-23,134.66000366210938,28.610000610351562,42.06594467163086
2010-12-27,135.02000427246094,28.59000015258789,41.8476448059082
2010-12-28,137.22000122070312,29.530000686645508,42.93912887573242
2010-12-29,137.7100067138672,29.8700008392334,43.05537796020508
2010-12-30,137.02999877929688,29.760000228881836,43.12117385864258
2010-12-31,138.72000122070312,30.18000030517578,43.647586822509766
2011-01-03,138.0,29.979999542236328,44.4591178894043
2011-01-04,134.75,29.079999923706055,43.49405288696289
2011-01-05,134.3699951171875,28.610000610351562,42.98957824707031
2011-01-06,133.8300018310547,28.420000076293945,42.5509147644043
2011-01-07,133.5800018310547,28.100000381469727,42.0683708190918
2011-01-10,134.1199951171875,28.290000915527344,41.84904098510742
2011-01-11,134.91000366210938,28.889999389648438,42.98957824707031
2011-01-12,135.4600067138672,29.0,44.327518463134766
2011-01-13,134.0500030517578,28.0,44.17397689819336
2011-01-14,132.69000244140625,27.739999771118164,44.239784240722656
2011-01-18,133.42999267578125,28.149999618530273,44.941650390625
2011-01-19,133.72000122070312,28.079999923706055,44.04238510131836
2011-01-20,131.1999969482422,26.850000381469727,42.30963897705078
2011-01-21,131.02999877929688,26.829999923706055,42.112239837646484
2011-01-24,130.36000061035156,26.360000610351562,42.37544631958008
2011-01-25,130.10000610351562,26.229999542236328,41.717430114746094
2011-01-26,131.16000366210938,26.889999389648438,42.59477996826172
2011-01-27,127.93000030517578,26.290000915527344,42.57284927368164
2011-01-28,130.27999877929688,27.299999237060547,41.38843536376953
2011-01-31,129.8699951171875,27.389999389648438,41.84904098510742
2011-02-01,130.8000030517578,27.8700008392334,43.71338653564453
2011-02-02,130.4499969482422,27.690000534057617,44.239784240722656
2011-02-03,132.1999969482422,28.290000915527344,44.656517028808594
2011-02-04,131.66000366210938,28.399999618530273,44.76619338989258
2011-02-07,131.67999267578125,28.65999984741211,45.05131530761719
2011-02-08,133.13999938964844,29.639999389648438,44.96358871459961
2011-02-09,133.07000732421875,29.520000457763672,43.8449821472168
2011-02-10,132.85000610351562,29.459999084472656,43.42823791503906
2011-02-11,132.32000732421875,29.209999084472656,43.75724411010742
2011-02-14,132.9499969482422,29.959999084472656,44.415252685546875
2011-02-15,133.97000122070312,30.0,43.77919006347656
2011-02-16,134.10000610351562,29.959999084472656,44.21785354614258
2011-02-17,135.0399932861328,31.030000686645508,43.5817756652832
2011-02-18,135.41000366210938,31.790000915527344,42.90183639526367
2011-02-22,136.2899932861328,32.2599983215332,40.84010314941406
2011-02-23,137.50999450683594,32.709999084472656,40.401424407958984
2011-02-24,136.47999572753906,31.200000762939453,40.59882736206055
2011-02-25,137.3800048828125,32.560001373291016,41.78324890136719
2011-02-28,137.66000366210938,33.11000061035156,42.77024841308594
2011-03-01,140.02999877929688,33.869998931884766,42.33157730102539
2011-03-02,139.9199981689453,33.84000015258789,42.5509147644043
2011-03-03,138.08999633789062,33.41999816894531,43.34051513671875
2011-03-04,139.35000610351562,34.689998626708984,42.96764373779297
2011-03-07,139.72000122070312,35.22999954223633,41.82709884643555
2011-03-08,139.36000061035156,35.18000030517578,41.52003860473633
2011-03-09,139.41000366210938,35.27000045776367,40.53302001953125
2011-03-10,137.77000427246094,34.36000061035156,38.778358459472656
2011-03-11,138.22000122070312,35.029998779296875,39.52409362792969
2011-03-14,138.86000061035156,35.0099983215332,39.21702194213867
2011-03-15,136.27000427246094,33.61000061035156,38.690616607666016
2011-03-16,136.24000549316406,33.369998931884766,37.92294692993164
2011-03-17,136.97000122070312,33.5099983215332,39.58989334106445
2011-03-18,138.3699951171875,34.27000045776367,40.18209457397461
2011-03-21,139.13999938964844,35.29999923706055,40.708499908447266
2011-03-22,139.0500030517578,35.540000915527344,40.269832611083984
2011-03-23,140.33999633789062,36.470001220703125,41.651641845703125
2011-03-24,139.22000122070312,36.119998931884766,42.0683708190918
2011-03-25,139.25999450683594,36.38999938964844,41.563907623291016
2011-03-28,138.5399932861328,36.189998626708984,41.38843536376953
2011-03-29,138.2100067138672,36.16999816894531,41.49810791015625
2011-03-30,138.6699981689453,36.529998779296875,42.13417053222656
2011-03-31,139.86000061035156,36.77000045776367,42.5509147644043
2011-04-01,139.1999969482422,36.86000061035156,42.92377471923828
2011-04-04,139.83999633789062,37.58000183105469,44.4591178894043
2011-04-05,142.0500030517578,38.34000015258789,45.24872589111328
2011-04-06,142.3800048828125,38.619998931884766,45.489994049072266
2011-04-07,142.50999450683594,38.72999954223633,45.24872589111328
2011-04-08,143.66000366210938,39.86000061035156,45.4241943359375
2011-04-11,142.63999938964844,39.209999084472656,44.83198547363281
2011-04-12,141.61000061035156,39.09000015258789,43.406314849853516
2011-04-13,141.89999389648438,39.56999969482422,42.92377471923828
2011-04-14,143.80999755859375,41.06999969482422,42.814109802246094
2011-04-15,145.0500030517578,41.84000015258789,42.50703811645508
2011-04-18,145.92999267578125,42.41999816894531,41.169105529785156
2011-04-19,145.92999267578125,43.0,42.04644012451172
2011-04-20,146.5,44.119998931884766,43.318580627441406
2011-04-21,146.74000549316406,45.540000915527344,44.020450592041016
2011-04-25,146.8699951171875,45.83000183105469,44.43719482421875
2011-04-26,146.3800048828125,44.029998779296875,44.17397689819336
2011-04-27,149.1999969482422,47.0,44.17397689819336
2011-04-28,149.82000732421875,47.2599983215332,44.17397689819336
2011-04-29,152.3699951171875,46.880001068115234,44.63459014892578
2011-05-02,150.41000366210938,42.83000183105469,44.349456787109375
2011-05-03,149.8800048828125,40.58000183105469,43.14310836791992
2011-05-04,147.72999572753906,38.27000045776367,42.2877082824707
2011-05-05,143.47000122070312,33.720001220703125,40.94976806640625
2011-05-06,145.3000030517578,34.47999954223633,41.322635650634766
2011-05-09,147.3800048828125,36.97999954223633,42.243839263916016
2011-05-10,147.89999389648438,37.52000045776367,42.199974060058594
2011-05-11,146.5399932861328,34.38999938964844,40.57688903808594
2011-05-12,146.58999633789062,33.31999969482422,40.44529724121094
2011-05-13,145.6300048828125,34.38999938964844,40.22596740722656
2011-05-16,145.3699951171875,32.849998474121094,40.20402908325195
2011-05-17,144.74000549316406,33.09000015258789,40.42336654663086
2011-05-18,145.60000610351562,34.22999954223633,41.6735725402832
2011-05-19,145.64999389648438,34.2599983215332,41.41036605834961
2011-05-20,147.49000549316406,34.18000030517578,41.41036605834961
2011-05-23,147.8300018310547,34.27000045776367,40.42336654663086
2011-05-24,148.58999633789062,35.77000045776367,40.642696380615234
2011-05-25,148.5800018310547,36.91999816894531,41.34457015991211
2011-05-26,148.22000122070312,36.5099983215332,41.322635650634766
2011-05-27,149.6999969482422,37.029998779296875,41.80516815185547
2011-05-31,149.63999938964844,37.599998474121094,42.41930389404297
2011-06-01,149.91000366210938,35.75,41.23490524291992
2011-06-02,149.5,35.290000915527344,41.30070877075195
2011-06-03,150.22000122070312,35.34000015258789,40.971702575683594
2011-06-06,150.47999572753906,35.709999084472656,39.80923080444336
2011-06-07,150.4199981689453,36.119998931884766,40.20402908325195
2011-06-08,149.80999755859375,36.029998779296875,39.304752349853516
2011-06-09,150.55999755859375,36.66999816894531,40.13822937011719
2011-06-10,149.24000549316406,35.25,38.931888580322266
2011-06-13,147.77000427246094,33.869998931884766,38.90995788574219
2011-06-14,148.6699981689453,34.66999816894531,39.853092193603516
2011-06-15,149.1199951171875,34.880001068115234,38.339691162109375
2011-06-16,148.97000122070312,34.650001525878906,37.484283447265625
2011-06-17,149.94000244140625,34.95000076293945,37.966819763183594
2011-06-20,150.02999877929688,35.09000015258789,37.944889068603516
2011-06-21,150.75999450683594,35.5099983215332,39.21702194213867
2011-06-22,150.99000549316406,35.5,38.931888580322266
2011-06-23,148.33999633789062,34.369998931884766,38.559024810791016
2011-06-24,146.25999450683594,33.36000061035156,38.20808410644531
2011-06-27,145.72999572753906,32.630001068115234,38.31775665283203
2011-06-28,146.24000549316406,33.0,39.41442108154297
2011-06-29,147.17999267578125,34.0099983215332,40.92782211303711
2011-06-30,146.0,33.84000015258789,41.892906188964844
2011-07-01,144.92999267578125,33.0,42.156105041503906
2011-07-05,147.6300048828125,34.630001068115234,42.50703811645508
2011-07-06,148.91000366210938,35.099998474121094,42.178043365478516
2011-07-07,149.14999389648438,35.5,43.07730484008789
2011-07-08,150.25,35.75,42.879920959472656
2011-07-11,151.58999633789062,34.900001525878906,41.191036224365234
2011-07-12,152.77000427246094,35.20000076293945,41.191036224365234
2011-07-13,154.13999938964844,37.22999954223633,42.6167106628418
2011-07-14,154.5399932861328,37.40999984741211,42.04644012451172
2011-07-15,155.1999969482422,38.2400016784668,42.59477996826172
2011-07-18,156.57000732421875,39.470001220703125,41.958702087402344
2011-07-19,154.66000366210938,38.0099983215332,43.03343963623047
2011-07-20,156.02000427246094,39.119998931884766,43.73531723022461
2011-07-21,154.8300018310547,38.310001373291016,43.66951370239258
2011-07-22,156.1199951171875,39.06999969482422,43.73531723022461
2011-07-25,157.33999633789062,39.310001373291016,43.55984878540039
2011-07-26,157.77000427246094,39.88999938964844,43.82304763793945
2011-07-27,157.19000244140625,39.16999816894531,42.77024841308594
2011-07-28,157.32000732421875,38.7599983215332,42.814109802246094
2011-07-29,158.2899932861328,38.849998474121094,42.57284927368164
2011-08-01,157.72000122070312,38.290000915527344,42.33157730102539
2011-08-02,161.52000427246094,39.81999969482422,40.730430603027344
2011-08-03,161.49000549316406,40.54999923706055,39.9627571105957
2011-08-04,160.63999938964844,37.61000061035156,36.321815490722656
2011-08-05,161.75,37.31999969482422,35.7296028137207
2011-08-08,167.1199951171875,37.970001220703125,32.22025680541992
2011-08-09,168.61000061035156,36.31999969482422,34.63292694091797
2011-08-10,174.5800018310547,38.439998626708984,33.294986724853516
2011-08-11,170.75,37.79999923706055,35.35673904418945
2011-08-12,169.97000122070312,38.119998931884766,35.42253494262695
2011-08-15,171.8000030517578,38.66999816894531,36.672733306884766
2011-08-16,173.9199981689453,39.029998779296875,35.48833084106445
2011-08-17,174.4199981689453,39.33000183105469,36.14634323120117
2011-08-18,177.72000122070312,39.65999984741211,34.172332763671875
2011-08-19,179.9499969482422,41.68000030517578,33.22918701171875
2011-08-22,184.58999633789062,42.630001068115234,32.878257751464844
2011-08-23,177.6699981689453,40.630001068115234,34.545196533203125
2011-08-24,171.64999389648438,38.83000183105469,34.43553161621094
2011-08-25,172.36000061035156,40.0,34.10653305053711
2011-08-26,177.47000122070312,40.40999984741211,34.98387145996094
2011-08-29,173.88999938964844,39.720001220703125,36.343746185302734
2011-08-30,179.10000610351562,40.400001525878906,36.38760757446289
2011-08-31,177.72000122070312,40.45000076293945,37.35268783569336
2011-09-01,177.8699951171875,40.52000045776367,36.80434036254883
2011-09-02,183.24000549316406,42.18000030517578,35.641868591308594
2011-09-06,182.89999389648438,41.04999923706055,34.85226821899414
2011-09-07,177.0800018310547,40.529998779296875,36.21214294433594
2011-09-08,181.80999755859375,41.220001220703125,35.619930267333984
2011-09-09,180.6999969482422,40.52000045776367,34.23812484741211
2011-09-12,176.6699981689453,39.13999938964844,33.31692886352539
2011-09-13,178.5399932861328,39.869998931884766,33.777530670166016
2011-09-14,177.2100067138672,39.599998474121094,33.536258697509766
2011-09-15,174.39999389648438,38.790000915527344,34.30392837524414
2011-09-16,176.02999877929688,39.38999938964844,34.2819938659668
2011-09-19,173.30999755859375,38.650001525878906,32.35185623168945
2011-09-20,175.77999877929688,38.83000183105469,31.474512100219727
2011-09-21,173.58999633789062,38.560001373291016,29.390838623046875
2011-09-22,169.0500030517578,34.91999816894531,26.42981719970703
2011-09-23,159.8000030517578,29.979999542236328,26.473684310913086
2011-09-26,157.5800018310547,29.770000457763672,26.60528564453125
2011-09-27,160.6300048828125,31.170000076293945,28.096759796142578
2011-09-28,156.22000122070312,28.8700008392334,26.539487838745117
2011-09-29,157.6999969482422,29.959999084472656,26.342084884643555
2011-09-30,158.05999755859375,28.90999984741211,25.377010345458984
2011-10-03,160.9600067138672,29.489999771118164,23.775869369506836
2011-10-04,157.63999938964844,29.09000015258789,24.653207778930664
2011-10-05,159.4600067138672,29.65999984741211,26.05695343017578
2011-10-06,160.49000549316406,31.200000762939453,27.72388458251953
2011-10-07,159.17999267578125,30.229999542236328,27.482620239257812
2011-10-10,163.27000427246094,31.260000228881836,28.71089744567871
2011-10-11,162.10000610351562,31.3799991607666,28.84249496459961
2011-10-12,163.25999450683594,31.770000457763672,29.96109962463379
2011-10-13,162.3000030517578,30.940000534057617,29.500503540039062
2011-10-14,163.39999389648438,31.34000015258789,30.509445190429688
2011-10-17,162.6199951171875,31.040000915527344,28.95216178894043
2011-10-18,161.83999633789062,31.329999923706055,29.873376846313477
2011-10-19,159.8699951171875,30.229999542236328,28.535430908203125
2011-10-20,157.77000427246094,29.729999542236328,28.184497833251953
2011-10-21,159.52000427246094,30.479999542236328,29.412771224975586
2011-10-24,161.02000427246094,30.8700008392334,31.45258331298828
2011-10-25,165.58999633789062,32.43000030517578,30.443634033203125
2011-10-26,167.39999389648438,32.5,31.474512100219727
2011-10-27,169.5500030517578,34.099998474121094,34.194252014160156
2011-10-28,169.6199951171875,34.27000045776367,34.545196533203125
2011-10-31,167.33999633789062,33.439998626708984,32.4395866394043
2011-11-01,167.3800048828125,32.33000183105469,30.750709533691406
2011-11-02,169.05999755859375,33.25,31.95703887939453
2011-11-03,171.72000122070312,33.619998931884766,33.009857177734375
2011-11-04,170.85000610351562,33.20000076293945,32.856319427490234
2011-11-07,174.97999572753906,34.08000183105469,32.856319427490234
2011-11-08,173.52999877929688,34.0,33.51432418823242
2011-11-09,172.07000732421875,33.099998474121094,31.12357521057129
2011-11-10,171.13999938964844,33.13999938964844,31.145519256591797
2011-11-11,173.9600067138672,33.7400016784668,31.97898292541504
2011-11-14,173.1999969482422,33.33000183105469,31.45258331298828
2011-11-15,173.36000061035156,33.65999984741211,31.51837730407715
2011-11-16,171.50999450683594,32.81999969482422,30.53137969970703
2011-11-17,167.10000610351562,30.639999389648438,29.368896484375
2011-11-18,167.6199951171875,31.399999618530273,29.193429946899414
2011-11-21,163.5,30.760000228881836,27.811622619628906
2011-11-22,165.30999755859375,31.889999389648438,28.030961990356445
2011-11-23,164.8300018310547,30.93000030517578,26.868488311767578
2011-11-25,163.39999389648438,30.200000762939453,26.95622444152832
2011-11-28,166.6300048828125,31.270000457763672,28.359960556030273
2011-11-29,166.8800048828125,31.030000686645508,28.99603271484375
2011-11-30,170.1300048828125,32.0,31.0139102935791
2011-12-01,169.6300048828125,31.860000610351562,31.0139102935791
2011-12-02,169.82000732421875,31.649999618530273,30.728776931762695
2011-12-05,167.32000732421875,31.049999237060547,31.408714294433594
2011-12-06,168.17999267578125,31.93000030517578,32.50538635253906
2011-12-07,169.39999389648438,31.610000610351562,32.68085479736328
2011-12-08,165.97999572753906,30.700000762939453,31.320981979370117
2011-12-09,166.39999389648438,31.329999923706055,32.15444564819336
2011-12-12,161.99000549316406,30.489999771118164,30.79457664489746
2011-12-13,158.4499969482422,29.81999969482422,29.873376846313477
2011-12-14,152.88999938964844,28.06999969482422,28.974098205566406
2011-12-15,152.3300018310547,28.219999313354492,28.90829849243164
2011-12-16,155.22999572753906,28.850000381469727,29.259235382080078
2011-12-19,154.8699951171875,27.959999084472656,28.667028427124023
2011-12-20,156.97999572753906,28.770000457763672,29.851438522338867
2011-12-21,157.16000366210938,28.600000381469727,30.048831939697266
2011-12-22,156.0399932861328,28.360000610351562,30.421703338623047
2011-12-23,156.30999755859375,28.280000686645508,30.706836700439453
2011-12-27,154.91000366210938,27.8700008392334,30.355907440185547
2011-12-28,151.02999877929688,26.270000457763672,29.407726287841797
2011-12-29,150.33999633789062,27.06999969482422,30.01793670654297
2011-12-30,151.99000549316406,26.940000534057617,30.135297775268555
2012-01-03,155.9199981689453,28.829999923706055,31.70777130126953
2012-01-04,156.7100067138672,28.389999389648438,31.942466735839844
2012-01-05,157.77999877929688,28.510000228881836,31.56694793701172
2012-01-06,157.1999969482422,27.90999984741211,31.261838912963867
2012-01-09,156.5,28.1299991607666,31.09754753112793
2012-01-10,158.63999938964844,29.049999237060547,32.08328628540039
2012-01-11,159.6699981689453,29.139999389648438,32.08328628540039
2012-01-12,160.3800048828125,29.309999465942383,32.928199768066406
2012-01-13,159.25999450683594,28.81999969482422,32.64657211303711
2012-01-17,160.5,29.190000534057617,33.2098503112793
2012-01-18,161.60000610351562,29.649999618530273,34.19557189941406
2012-01-19,161.22000122070312,29.739999771118164,34.57109451293945
2012-01-20,162.07000732421875,31.219999313354492,34.43027114868164
2012-01-23,163.16000366210938,31.389999389648438,34.735382080078125
2012-01-24,162.00999450683594,31.079999923706055,34.383331298828125
2012-01-25,166.4199981689453,32.369998931884766,35.39253234863281
2012-01-26,167.27000427246094,32.43000030517578,35.65070343017578
2012-01-27,168.97000122070312,32.959999084472656,35.721107482910156
2012-01-30,168.02999877929688,32.529998779296875,34.7119026184082
2012-01-31,169.30999755859375,32.279998779296875,35.110897064208984
2012-02-01,169.55999755859375,32.77000045776367,35.861934661865234
2012-02-02,171.0500030517578,33.36000061035156,36.28438949584961
2012-02-03,167.63999938964844,32.689998626708984,37.035423278808594
